source,target,weight
C616107,P205278,{'weight': 2}
C616107,P294211,{'weight': 3}
C616107,P318515,{'weight': 4}
C616107,P321586,{'weight': 59}
C616107,P385008,{'weight': 5}
C616107,P425620,{'weight': 3}
C616107,P438488,{'weight': 2}
C616107,P510442,{'weight': 24}
C616107,P627895,{'weight': 3}
C616107,P735311,{'weight': 6}
C616107,P740345,{'weight': 5}
C616107,P762683,{'weight': 2}
C616107,P817462,{'weight': 2}
C616107,P854537,{'weight': 4}
C616107,P866533,{'weight': 2}
C616107,P1056080,{'weight': 2}
C641893,P28,{'weight': 3}
C641893,P947,{'weight': 9}
C641893,P2692,{'weight': 6}
C641893,P170354,{'weight': 2}
C641893,P179103,{'weight': 7}
C641893,P195878,{'weight': 2}
C641893,P209572,{'weight': 3}
C641893,P294211,{'weight': 2}
C641893,P425620,{'weight': 7}
C641893,P510442,{'weight': 2}
C641893,P842874,{'weight': 2}
C681834,P28,{'weight': 12}
C681834,P477,{'weight': 16}
C681834,P2692,{'weight': 3}
C681834,P2991,{'weight': 3}
C681834,P3494,{'weight': 3}
C681834,P3558,{'weight': 8}
C681834,P5179,{'weight': 4}
C681834,P5327,{'weight': 11}
C681834,P9572,{'weight': 4}
C681834,P11882,{'weight': 2}
C681834,P13377,{'weight': 7}
C681834,P15206,{'weight': 24}
C681834,P16101,{'weight': 5}
C681834,P17695,{'weight': 29}
C681834,P24754,{'weight': 2}
C681834,P28037,{'weight': 2}
C681834,P28726,{'weight': 5}
C681834,P31034,{'weight': 2}
C681834,P32763,{'weight': 10}
C681834,P34038,{'weight': 4}
C681834,P41234,{'weight': 7}
C681834,P59227,{'weight': 4}
C681834,P60643,{'weight': 2}
C681834,P81261,{'weight': 2}
C681834,P81911,{'weight': 20}
C681834,P113689,{'weight': 2}
C681834,P116021,{'weight': 3}
C681834,P170354,{'weight': 3}
C681834,P179103,{'weight': 12}
C681834,P209572,{'weight': 2}
C681834,P227567,{'weight': 7}
C681834,P242224,{'weight': 3}
C681834,P336699,{'weight': 9}
C681834,P419371,{'weight': 2}
C681834,P425620,{'weight': 22}
C681834,P438488,{'weight': 2}
C681834,P450494,{'weight': 2}
C681834,P534826,{'weight': 2}
C681834,P735311,{'weight': 9}
C681834,P791120,{'weight': 2}
C681834,P817462,{'weight': 2}
C681834,P892862,{'weight': 3}
C681834,P1439513,{'weight': 2}
C681834,P1557505,{'weight': 2}
C681834,P2227657,{'weight': 2}
C681834,P2509089,{'weight': 2}
C707355,P477,{'weight': 4}
C707355,P2991,{'weight': 4}
C707355,P13377,{'weight': 9}
C707355,P16101,{'weight': 4}
C707355,P17695,{'weight': 7}
C707355,P179103,{'weight': 6}
C707355,P209572,{'weight': 7}
C707355,P242224,{'weight': 3}
C707355,P425620,{'weight': 9}
C707355,P510442,{'weight': 3}
C707355,P735311,{'weight': 2}
C707355,P817462,{'weight': 3}
C717163,P28,{'weight': 9}
C717163,P477,{'weight': 2}
C717163,P2991,{'weight': 2}
C717163,P8778,{'weight': 4}
C717163,P16101,{'weight': 5}
C717163,P17695,{'weight': 66}
C717163,P28037,{'weight': 9}
C717163,P29074,{'weight': 82}
C717163,P31034,{'weight': 6}
C717163,P32763,{'weight': 8}
C717163,P59233,{'weight': 3}
C717163,P110521,{'weight': 27}
C717163,P179103,{'weight': 33}
C717163,P284060,{'weight': 2}
C717163,P294211,{'weight': 8}
C717163,P388712,{'weight': 2}
C717163,P425620,{'weight': 54}
C717163,P892862,{'weight': 22}
C717163,P896378,{'weight': 7}
C717163,P2296918,{'weight': 29}
C717163,P3394545,{'weight': 3}
C723116,P3809,{'weight': 3}
C723116,P17695,{'weight': 4}
C723116,P22504,{'weight': 2}
C723116,P23297,{'weight': 2}
C723116,P28037,{'weight': 3}
C723116,P179103,{'weight': 4}
C723116,P279834,{'weight': 5}
C723116,P425620,{'weight': 3}
C723116,P510442,{'weight': 2}
C725571,P10787,{'weight': 2}
C725571,P13377,{'weight': 4}
C725571,P15206,{'weight': 28}
C725571,P16101,{'weight': 3}
C725571,P17695,{'weight': 29}
C725571,P29323,{'weight': 2}
C725571,P41234,{'weight': 8}
C725571,P113689,{'weight': 4}
C725571,P116021,{'weight': 4}
C725571,P141551,{'weight': 4}
C725571,P179103,{'weight': 13}
C725571,P209572,{'weight': 3}
C725571,P214993,{'weight': 9}
C725571,P279834,{'weight': 3}
C725571,P294211,{'weight': 2}
C725571,P336699,{'weight': 5}
C725571,P346436,{'weight': 2}
C725571,P385008,{'weight': 4}
C725571,P395294,{'weight': 5}
C725571,P398213,{'weight': 16}
C725571,P420716,{'weight': 9}
C725571,P425620,{'weight': 10}
C725571,P425992,{'weight': 2}
C725571,P435874,{'weight': 2}
C725571,P438488,{'weight': 2}
C725571,P450494,{'weight': 10}
C725571,P728009,{'weight': 2}
C725571,P788371,{'weight': 5}
C725571,P836114,{'weight': 2}
C725571,P1557505,{'weight': 6}
C725571,P2509089,{'weight': 2}
C726143,P9572,{'weight': 2}
C726143,P13377,{'weight': 9}
C726143,P17695,{'weight': 10}
C726143,P34038,{'weight': 3}
C726143,P91922,{'weight': 2}
C726143,P179103,{'weight': 7}
C726143,P385459,{'weight': 2}
C726143,P425620,{'weight': 7}
C726143,P764581,{'weight': 2}
C726143,P1441483,{'weight': 2}
C735311,P28,{'weight': 4}
C735311,P477,{'weight': 4}
C735311,P2692,{'weight': 2}
C735311,P2991,{'weight': 2}
C735311,P5179,{'weight': 2}
C735311,P8778,{'weight': 3}
C735311,P9572,{'weight': 3}
C735311,P10787,{'weight': 2}
C735311,P10999,{'weight': 2}
C735311,P11882,{'weight': 2}
C735311,P12677,{'weight': 5}
C735311,P13377,{'weight': 51}
C735311,P16101,{'weight': 8}
C735311,P16131,{'weight': 2}
C735311,P17695,{'weight': 42}
C735311,P20198,{'weight': 2}
C735311,P28037,{'weight': 8}
C735311,P65083,{'weight': 3}
C735311,P81261,{'weight': 3}
C735311,P81911,{'weight': 40}
C735311,P84767,{'weight': 3}
C735311,P111330,{'weight': 2}
C735311,P113689,{'weight': 2}
C735311,P170354,{'weight': 3}
C735311,P179103,{'weight': 21}
C735311,P209572,{'weight': 3}
C735311,P227567,{'weight': 4}
C735311,P242224,{'weight': 2}
C735311,P294211,{'weight': 3}
C735311,P317487,{'weight': 2}
C735311,P336699,{'weight': 3}
C735311,P385008,{'weight': 5}
C735311,P419371,{'weight': 5}
C735311,P425620,{'weight': 33}
C735311,P476404,{'weight': 3}
C735311,P477643,{'weight': 2}
C735311,P510442,{'weight': 6}
C735311,P645378,{'weight': 7}
C735311,P646850,{'weight': 6}
C735311,P718846,{'weight': 2}
C735311,P728009,{'weight': 2}
C735311,P740345,{'weight': 5}
C735311,P817462,{'weight': 6}
C735311,P842874,{'weight': 3}
C735311,P854537,{'weight': 6}
C735311,P1772002,{'weight': 8}
C749126,P642,{'weight': 2}
C749126,P3494,{'weight': 2}
C749126,P6689,{'weight': 6}
C749126,P13377,{'weight': 4}
C749126,P16131,{'weight': 8}
C749126,P17695,{'weight': 7}
C749126,P23297,{'weight': 3}
C749126,P28037,{'weight': 2}
C749126,P32763,{'weight': 51}
C749126,P34038,{'weight': 3}
C749126,P91922,{'weight': 2}
C749126,P110521,{'weight': 11}
C749126,P179103,{'weight': 3}
C749126,P180811,{'weight': 3}
C749126,P230072,{'weight': 2}
C749126,P399948,{'weight': 2}
C749126,P425620,{'weight': 2}
C749126,P438488,{'weight': 2}
C749126,P510442,{'weight': 4}
C749126,P782447,{'weight': 4}
C749714,P6689,{'weight': 11}
C749714,P8778,{'weight': 3}
C749714,P13377,{'weight': 13}
C749714,P17695,{'weight': 19}
C749714,P23297,{'weight': 2}
C749714,P32763,{'weight': 40}
C749714,P41234,{'weight': 3}
C749714,P110521,{'weight': 8}
C749714,P179103,{'weight': 5}
C749714,P279834,{'weight': 2}
C749714,P420716,{'weight': 2}
C749714,P425620,{'weight': 2}
C749714,P510442,{'weight': 5}
C750075,P13377,{'weight': 2}
C750075,P32763,{'weight': 4}
C767225,P28,{'weight': 4}
C767225,P8778,{'weight': 10}
C767225,P12636,{'weight': 2}
C767225,P13377,{'weight': 13}
C767225,P17695,{'weight': 10}
C767225,P28037,{'weight': 3}
C767225,P32763,{'weight': 37}
C767225,P39752,{'weight': 2}
C767225,P172345,{'weight': 2}
C767225,P179103,{'weight': 17}
C767225,P294211,{'weight': 2}
C767225,P425620,{'weight': 6}
C767225,P510442,{'weight': 2}
C767225,P782447,{'weight': 10}
C786521,P5179,{'weight': 3}
C786521,P17695,{'weight': 13}
C786521,P25480,{'weight': 2}
C786521,P179103,{'weight': 5}
C786521,P419371,{'weight': 2}
C786521,P425620,{'weight': 3}
C786521,P427781,{'weight': 4}
C786521,P510442,{'weight': 2}
C786521,P817462,{'weight': 5}
C793333,P28,{'weight': 2}
C793333,P28726,{'weight': 5}
C793333,P39752,{'weight': 4}
C793333,P165078,{'weight': 3}
C793333,P438488,{'weight': 2}
C793333,P472970,{'weight': 2}
C793333,P740345,{'weight': 3}
C818059,P477,{'weight': 11}
C818059,P2991,{'weight': 2}
C818059,P13377,{'weight': 16}
C818059,P17695,{'weight': 29}
C818059,P25480,{'weight': 5}
C818059,P179103,{'weight': 12}
C818059,P425620,{'weight': 7}
C818059,P427781,{'weight': 6}
C818059,P510442,{'weight': 16}
C818059,P1027806,{'weight': 2}
C841757,P13370,{'weight': 5}
C841757,P17695,{'weight': 4}
C841757,P892862,{'weight': 8}
C841757,P896378,{'weight': 2}
C841761,P17695,{'weight': 4}
C841761,P179103,{'weight': 2}
C841761,P699883,{'weight': 2}
C841764,P2991,{'weight': 2}
C841764,P8778,{'weight': 4}
C841764,P13370,{'weight': 5}
C841764,P17695,{'weight': 4}
C841764,P28037,{'weight': 3}
C841764,P179103,{'weight': 9}
C841764,P425620,{'weight': 3}
C841764,P697682,{'weight': 10}
C841764,P892862,{'weight': 12}
C841764,P896378,{'weight': 3}
C841772,P17695,{'weight': 9}
C841772,P264427,{'weight': 5}
C841772,P699883,{'weight': 13}
C841772,P703773,{'weight': 8}
C841772,P892862,{'weight': 2}
C841772,P2413764,{'weight': 2}
C845639,P28,{'weight': 2}
C845639,P4797,{'weight': 21}
C845639,P10999,{'weight': 2}
C845639,P17695,{'weight': 8}
C845639,P81261,{'weight': 4}
C845639,P425620,{'weight': 9}
C845639,P510442,{'weight': 2}
C845639,P646850,{'weight': 3}
C845639,P854537,{'weight': 2}
C853237,P2991,{'weight': 2}
C853237,P3809,{'weight': 2}
C853237,P8778,{'weight': 5}
C853237,P17695,{'weight': 6}
C853237,P28037,{'weight': 2}
C853237,P28726,{'weight': 2}
C853237,P172345,{'weight': 4}
C853237,P179103,{'weight': 5}
C853237,P293881,{'weight': 3}
C853237,P294211,{'weight': 2}
C853237,P425620,{'weight': 5}
C853237,P526329,{'weight': 3}
C853237,P756324,{'weight': 2}
C853237,P817462,{'weight': 2}
C854590,P2991,{'weight': 4}
C854590,P8778,{'weight': 2}
C854590,P11882,{'weight': 3}
C854590,P12677,{'weight': 4}
C854590,P13377,{'weight': 12}
C854590,P17695,{'weight': 4}
C854590,P81911,{'weight': 18}
C854590,P179103,{'weight': 2}
C854590,P227567,{'weight': 9}
C854590,P242224,{'weight': 2}
C854590,P425620,{'weight': 33}
C854590,P735311,{'weight': 7}
C854590,P740345,{'weight': 2}
C854590,P817462,{'weight': 4}
C858038,P13377,{'weight': 2}
C858038,P17695,{'weight': 11}
C858038,P28037,{'weight': 3}
C858038,P59227,{'weight': 2}
C858038,P179103,{'weight': 5}
C858038,P385008,{'weight': 2}
C858038,P510442,{'weight': 3}
C858038,P2296918,{'weight': 2}
C876119,P17695,{'weight': 3}
C876119,P28726,{'weight': 2}
C876119,P71302,{'weight': 2}
C876119,P102040,{'weight': 3}
C876119,P179103,{'weight': 13}
C876119,P425620,{'weight': 2}
C876119,P438488,{'weight': 2}
C876119,P447152,{'weight': 2}
C876119,P735311,{'weight': 2}
C876119,P1305207,{'weight': 2}
C888845,P17695,{'weight': 2}
C888845,P41234,{'weight': 2}
C888845,P425620,{'weight': 5}
C888845,P510442,{'weight': 2}
C888845,P725571,{'weight': 5}
C888845,P2509089,{'weight': 2}
C889279,P17695,{'weight': 3}
C889279,P23297,{'weight': 6}
C889279,P32763,{'weight': 4}
C889279,P179103,{'weight': 8}
C889967,P2991,{'weight': 2}
C889967,P10980,{'weight': 2}
C889967,P17695,{'weight': 4}
C889967,P23297,{'weight': 22}
C889967,P28037,{'weight': 2}
C889967,P41234,{'weight': 8}
C889967,P179103,{'weight': 8}
C889967,P180811,{'weight': 3}
C889967,P294211,{'weight': 2}
C889967,P385008,{'weight': 2}
C889967,P425620,{'weight': 8}
C889967,P451364,{'weight': 10}
C889967,P892862,{'weight': 2}
C889967,P896378,{'weight': 3}
C895905,P2991,{'weight': 3}
C895905,P3494,{'weight': 4}
C895905,P10999,{'weight': 4}
C895905,P17695,{'weight': 15}
C895905,P26905,{'weight': 2}
C895905,P28037,{'weight': 2}
C895905,P34038,{'weight': 6}
C895905,P60643,{'weight': 5}
C895905,P113689,{'weight': 2}
C895905,P179103,{'weight': 6}
C895905,P195878,{'weight': 12}
C895905,P914070,{'weight': 3}
C896076,P2991,{'weight': 3}
C896076,P3785,{'weight': 2}
C896076,P18329,{'weight': 25}
C896076,P34038,{'weight': 3}
C896076,P81261,{'weight': 4}
C896076,P94051,{'weight': 2}
C896076,P284060,{'weight': 3}
C896076,P294211,{'weight': 2}
C896076,P419371,{'weight': 4}
C896076,P550722,{'weight': 2}
C896076,P842874,{'weight': 2}
C896076,P896378,{'weight': 3}
C896076,P996996,{'weight': 2}
C896133,P17695,{'weight': 3}
C896227,P947,{'weight': 8}
C896227,P17695,{'weight': 5}
C896227,P195878,{'weight': 3}
C896227,P425620,{'weight': 7}
C896227,P764581,{'weight': 2}
C906476,P3809,{'weight': 4}
C906476,P13377,{'weight': 2}
C906476,P17695,{'weight': 4}
C906476,P28037,{'weight': 2}
C906476,P179103,{'weight': 3}
C906476,P279834,{'weight': 6}
C906476,P510442,{'weight': 5}
C907645,P2692,{'weight': 2}
C907645,P2991,{'weight': 10}
C907645,P3809,{'weight': 2}
C907645,P13377,{'weight': 2}
C907645,P17695,{'weight': 2}
C907645,P59227,{'weight': 3}
C907645,P97992,{'weight': 2}
C907645,P179103,{'weight': 3}
C907645,P264427,{'weight': 2}
C907645,P294211,{'weight': 5}
C907645,P419371,{'weight': 2}
C907645,P510442,{'weight': 31}
C907645,P699883,{'weight': 3}
C907645,P782447,{'weight': 2}
C907645,P794812,{'weight': 2}
C910357,P6689,{'weight': 3}
C910357,P13377,{'weight': 3}
C910357,P16131,{'weight': 2}
C910357,P17695,{'weight': 3}
C910357,P28037,{'weight': 2}
C910357,P32763,{'weight': 7}
C910357,P110521,{'weight': 3}
C910357,P179103,{'weight': 2}
C910357,P385008,{'weight': 2}
C910357,P419371,{'weight': 2}
C910357,P896378,{'weight': 6}
C910357,P908696,{'weight': 2}
C910372,P2692,{'weight': 2}
C910372,P31080,{'weight': 9}
C910372,P321586,{'weight': 3}
C910372,P510442,{'weight': 4}
C910830,P10787,{'weight': 3}
C910830,P13377,{'weight': 5}
C910830,P17695,{'weight': 3}
C910830,P32763,{'weight': 4}
C910830,P41234,{'weight': 2}
C910830,P110521,{'weight': 2}
C910830,P179103,{'weight': 4}
C910830,P425620,{'weight': 2}
C910983,P16131,{'weight': 3}
C910983,P17695,{'weight': 4}
C910983,P32763,{'weight': 11}
C910983,P506327,{'weight': 2}
C911023,P13377,{'weight': 5}
C911023,P17695,{'weight': 10}
C911023,P28037,{'weight': 5}
C911023,P31034,{'weight': 12}
C911023,P179103,{'weight': 3}
C911023,P510442,{'weight': 3}
C911350,P2991,{'weight': 3}
C911350,P8778,{'weight': 4}
C911350,P13377,{'weight': 10}
C911350,P17695,{'weight': 14}
C911350,P27047,{'weight': 2}
C911350,P28037,{'weight': 9}
C911350,P59227,{'weight': 2}
C911350,P116021,{'weight': 2}
C911350,P179103,{'weight': 9}
C911350,P294211,{'weight': 3}
C911350,P336699,{'weight': 4}
C911350,P385008,{'weight': 3}
C911350,P425620,{'weight': 9}
C911350,P510442,{'weight': 2}
C911350,P1557505,{'weight': 4}
C912930,P5179,{'weight': 2}
C912930,P9638,{'weight': 3}
C912930,P17695,{'weight': 8}
C912930,P81261,{'weight': 2}
C912930,P179103,{'weight': 2}
C912930,P425620,{'weight': 2}
C912930,P438488,{'weight': 4}
C912930,P510442,{'weight': 2}
C912930,P735311,{'weight': 2}
C913001,P477,{'weight': 29}
C913001,P3558,{'weight': 4}
C913001,P9638,{'weight': 3}
C913001,P13377,{'weight': 2}
C913001,P17695,{'weight': 16}
C913001,P97992,{'weight': 2}
C913001,P252354,{'weight': 2}
C913001,P510442,{'weight': 7}
C913001,P691642,{'weight': 2}
C913001,P699883,{'weight': 9}
C913001,P709032,{'weight': 2}
C913001,P788371,{'weight': 2}
C913001,P1365659,{'weight': 2}
C913001,P2413764,{'weight': 2}
C913618,P8778,{'weight': 11}
C913618,P13377,{'weight': 5}
C913618,P17695,{'weight': 4}
C913618,P28037,{'weight': 2}
C913618,P179103,{'weight': 2}
C913618,P209572,{'weight': 3}
C913618,P294211,{'weight': 2}
C914722,P3494,{'weight': 3}
C914722,P8778,{'weight': 2}
C914722,P17695,{'weight': 2}
C914722,P18329,{'weight': 38}
C914722,P81261,{'weight': 3}
C914722,P165078,{'weight': 3}
C914722,P179103,{'weight': 3}
C914722,P242224,{'weight': 2}
C914722,P419371,{'weight': 7}
C914722,P476404,{'weight': 2}
C914722,P574531,{'weight': 2}
C914722,P699883,{'weight': 2}
C914722,P842874,{'weight': 4}
C914722,P896378,{'weight': 3}
C914722,P917390,{'weight': 3}
C914722,P996996,{'weight': 3}
C914722,P1439513,{'weight': 3}
C916606,P17695,{'weight': 6}
C916606,P23297,{'weight': 5}
C916606,P32763,{'weight': 53}
C916606,P179103,{'weight': 4}
C916606,P425620,{'weight': 10}
C916865,P8778,{'weight': 2}
C916865,P18329,{'weight': 9}
C916865,P139257,{'weight': 2}
C916865,P165078,{'weight': 3}
C916865,P284060,{'weight': 2}
C916865,P419371,{'weight': 3}
C916865,P896378,{'weight': 2}
C917926,P2991,{'weight': 6}
C917926,P3809,{'weight': 3}
C917926,P8778,{'weight': 6}
C917926,P10787,{'weight': 2}
C917926,P17695,{'weight': 3}
C917926,P39752,{'weight': 4}
C917926,P108264,{'weight': 6}
C917926,P209572,{'weight': 2}
C917926,P242224,{'weight': 2}
C917926,P425620,{'weight': 2}
C917926,P607522,{'weight': 3}
C917926,P896378,{'weight': 8}
C918011,P28,{'weight': 2}
C918011,P2692,{'weight': 5}
C918011,P8778,{'weight': 2}
C918011,P15206,{'weight': 5}
C918011,P16101,{'weight': 7}
C918011,P17695,{'weight': 12}
C918011,P54686,{'weight': 53}
C918011,P59227,{'weight': 4}
C918011,P179103,{'weight': 5}
C918011,P180811,{'weight': 2}
C918011,P209572,{'weight': 5}
C918011,P336699,{'weight': 3}
C918011,P740345,{'weight': 5}
C918011,P842874,{'weight': 2}
C918099,P2692,{'weight': 4}
C918099,P2991,{'weight': 11}
C918099,P17695,{'weight': 5}
C918099,P18329,{'weight': 5}
C918099,P27212,{'weight': 4}
C918099,P81261,{'weight': 3}
C918099,P179103,{'weight': 3}
C918099,P209572,{'weight': 5}
C918099,P409010,{'weight': 2}
C918099,P419371,{'weight': 4}
C918099,P425620,{'weight': 2}
C918099,P780304,{'weight': 4}
C918099,P2172861,{'weight': 4}
C918287,P28,{'weight': 12}
C918287,P2991,{'weight': 4}
C918287,P3809,{'weight': 2}
C918287,P8778,{'weight': 3}
C918287,P10999,{'weight': 2}
C918287,P13377,{'weight': 4}
C918287,P16101,{'weight': 4}
C918287,P16163,{'weight': 5}
C918287,P17695,{'weight': 13}
C918287,P28037,{'weight': 5}
C918287,P59227,{'weight': 3}
C918287,P81261,{'weight': 2}
C918287,P97992,{'weight': 2}
C918287,P141551,{'weight': 2}
C918287,P179103,{'weight': 8}
C918287,P209572,{'weight': 12}
C918287,P264427,{'weight': 2}
C918287,P294211,{'weight': 3}
C918287,P346436,{'weight': 7}
C918287,P373869,{'weight': 7}
C918287,P419371,{'weight': 2}
C918287,P425620,{'weight': 8}
C918287,P501151,{'weight': 2}
C918287,P510442,{'weight': 8}
C918287,P536220,{'weight': 4}
C918287,P646850,{'weight': 16}
C918287,P735311,{'weight': 4}
C918287,P791925,{'weight': 2}
C918287,P881946,{'weight': 2}
C918287,P896378,{'weight': 4}
C918287,P1082970,{'weight': 6}
C918524,P18329,{'weight': 2}
C918596,P17695,{'weight': 2}
C918596,P18329,{'weight': 3}
C918596,P27212,{'weight': 2}
C918596,P141551,{'weight': 2}
C918644,P17695,{'weight': 6}
C918644,P97992,{'weight': 2}
C918644,P179103,{'weight': 2}
C918644,P510442,{'weight': 2}
C918644,P896378,{'weight': 2}
C918650,P179103,{'weight': 2}
C919469,P17695,{'weight': 4}
C919469,P510442,{'weight': 2}
C919469,P691642,{'weight': 3}
C919469,P699883,{'weight': 3}
C919599,P28,{'weight': 2}
C919599,P819,{'weight': 2}
C919599,P3809,{'weight': 2}
C919599,P9572,{'weight': 2}
C919599,P12809,{'weight': 2}
C919599,P13377,{'weight': 10}
C919599,P16490,{'weight': 2}
C919599,P17695,{'weight': 17}
C919599,P26296,{'weight': 2}
C919599,P41234,{'weight': 4}
C919599,P132849,{'weight': 2}
C919599,P179103,{'weight': 18}
C919599,P216168,{'weight': 2}
C919599,P252354,{'weight': 8}
C919599,P398213,{'weight': 4}
C919599,P425620,{'weight': 2}
C919599,P510442,{'weight': 15}
C919599,P527980,{'weight': 2}
C919599,P691642,{'weight': 2}
C919599,P699883,{'weight': 6}
C919599,P766577,{'weight': 2}
C919599,P782447,{'weight': 4}
C919599,P788371,{'weight': 6}
C919599,P816909,{'weight': 2}
C919599,P825479,{'weight': 2}
C919599,P896378,{'weight': 6}
C919599,P2413764,{'weight': 3}
C920112,P7580,{'weight': 2}
C920112,P17695,{'weight': 5}
C920112,P43815,{'weight': 3}
C920112,P179103,{'weight': 2}
C920112,P346436,{'weight': 2}
C920112,P398213,{'weight': 2}
C920112,P425620,{'weight': 2}
C920112,P510442,{'weight': 12}
C920112,P699883,{'weight': 6}
C920112,P735311,{'weight': 4}
C920112,P896378,{'weight': 24}
C920112,P1644409,{'weight': 2}
C920532,P28,{'weight': 3}
C920532,P4797,{'weight': 16}
C920532,P8778,{'weight': 5}
C920532,P17695,{'weight': 8}
C920532,P179103,{'weight': 3}
C920532,P395294,{'weight': 2}
C920532,P425620,{'weight': 2}
C920532,P506327,{'weight': 3}
C921129,P81261,{'weight': 2}
C921129,P179103,{'weight': 2}
C921129,P281095,{'weight': 2}
C922344,P477,{'weight': 4}
C922344,P4797,{'weight': 8}
C922344,P17695,{'weight': 28}
C922344,P19715,{'weight': 13}
C922344,P32763,{'weight': 5}
C922344,P81261,{'weight': 2}
C922344,P179103,{'weight': 12}
C922344,P336699,{'weight': 5}
C922344,P395294,{'weight': 4}
C922344,P425620,{'weight': 5}
C922344,P517712,{'weight': 2}
C922344,P782447,{'weight': 2}
C922372,P28,{'weight': 3}
C922372,P8778,{'weight': 6}
C922372,P17695,{'weight': 5}
C922372,P34038,{'weight': 3}
C922372,P209572,{'weight': 5}
C922372,P425620,{'weight': 5}
C922372,P735311,{'weight': 2}
C922372,P1020162,{'weight': 4}
C922760,P28,{'weight': 6}
C922760,P8778,{'weight': 2}
C922760,P10285,{'weight': 2}
C922760,P12809,{'weight': 3}
C922760,P13377,{'weight': 14}
C922760,P17695,{'weight': 2}
C922760,P34038,{'weight': 4}
C922760,P281095,{'weight': 3}
C922760,P294211,{'weight': 2}
C922760,P384718,{'weight': 3}
C922760,P425620,{'weight': 6}
